0.000000000000000000e+00 0.000000000000000000e+00
7.567916065454483032e-02 1.000000000000000000e+00
1.253334730863571167e-01 1.000000000000000000e+00
1.253334730863571167e-01 0.000000000000000000e+00
1.253334730863571167e-01 0.000000000000000000e+00
8.441609144210815430e-02 1.000000000000000000e+00
8.441609144210815430e-02 0.000000000000000000e+00
8.441609144210815430e-02 0.000000000000000000e+00
8.441609144210815430e-02 0.000000000000000000e+00
3.844955936074256897e-02 1.000000000000000000e+00
3.844955936074256897e-02 0.000000000000000000e+00
2.252304367721080780e-02 1.000000000000000000e+00
-3.999788314104080200e-02 1.000000000000000000e+00
-3.257985785603523254e-02 1.000000000000000000e+00
-1.051850393414497375e-01 1.000000000000000000e+00
-1.051850393414497375e-01 0.000000000000000000e+00
-1.051850393414497375e-01 0.000000000000000000e+00
-1.051850393414497375e-01 0.000000000000000000e+00
-4.722730815410614014e-02 1.000000000000000000e+00
-4.722730815410614014e-02 0.000000000000000000e+00
2.919735945761203766e-02 1.000000000000000000e+00
4.784496501088142395e-02 1.000000000000000000e+00
4.784496501088142395e-02 0.000000000000000000e+00
9.742023795843124390e-02 1.000000000000000000e+00
9.742023795843124390e-02 0.000000000000000000e+00
6.324323266744613647e-02 1.000000000000000000e+00
1.087797507643699646e-01 1.000000000000000000e+00
1.712770909070968628e-01 1.000000000000000000e+00
1.712770909070968628e-01 0.000000000000000000e+00
1.712770909070968628e-01 0.000000000000000000e+00
2.422101646661758423e-01 1.000000000000000000e+00
2.422101646661758423e-01 0.000000000000000000e+00
1.572159975767135620e-01 1.000000000000000000e+00
1.572159975767135620e-01 0.000000000000000000e+00
1.572159975767135620e-01 0.000000000000000000e+00
1.572159975767135620e-01 0.000000000000000000e+00
2.198435217142105103e-01 1.000000000000000000e+00
2.755684554576873779e-01 1.000000000000000000e+00
2.985400259494781494e-01 1.000000000000000000e+00
3.901215791702270508e-01 1.000000000000000000e+00
4.191505014896392822e-01 1.000000000000000000e+00
4.954962134361267090e-01 1.000000000000000000e+00
4.864262342453002930e-01 1.000000000000000000e+00
4.061824679374694824e-01 1.000000000000000000e+00
3.337420821189880371e-01 1.000000000000000000e+00
4.068051278591156006e-01 1.000000000000000000e+00
3.995320796966552734e-01 1.000000000000000000e+00
3.995320796966552734e-01 0.000000000000000000e+00
4.671632349491119385e-01 1.000000000000000000e+00
5.292820334434509277e-01 1.000000000000000000e+00
5.292820334434509277e-01 0.000000000000000000e+00
5.870218276977539062e-01 1.000000000000000000e+00
6.555039882659912109e-01 1.000000000000000000e+00
6.555039882659912109e-01 0.000000000000000000e+00
6.870970726013183594e-01 1.000000000000000000e+00
6.870970726013183594e-01 0.000000000000000000e+00
7.729598879814147949e-01 1.000000000000000000e+00
8.584986329078674316e-01 1.000000000000000000e+00
8.584986329078674316e-01 0.000000000000000000e+00
9.304510951042175293e-01 1.000000000000000000e+00
9.304510951042175293e-01 0.000000000000000000e+00
9.337795972824096680e-01 1.000000000000000000e+00
9.337795972824096680e-01 0.000000000000000000e+00
8.599680662155151367e-01 1.000000000000000000e+00
8.599680662155151367e-01 0.000000000000000000e+00
8.528547883033752441e-01 1.000000000000000000e+00
8.528547883033752441e-01 0.000000000000000000e+00
8.528547883033752441e-01 0.000000000000000000e+00
8.528547883033752441e-01 0.000000000000000000e+00
9.043734669685363770e-01 1.000000000000000000e+00
9.043734669685363770e-01 0.000000000000000000e+00
9.476696252822875977e-01 1.000000000000000000e+00
9.250218868255615234e-01 1.000000000000000000e+00
9.250218868255615234e-01 0.000000000000000000e+00
9.353504776954650879e-01 1.000000000000000000e+00
9.495124220848083496e-01 1.000000000000000000e+00
9.835287928581237793e-01 1.000000000000000000e+00
9.622286558151245117e-01 1.000000000000000000e+00
9.622286558151245117e-01 0.000000000000000000e+00
9.023742675781250000e-01 1.000000000000000000e+00
8.836358785629272461e-01 1.000000000000000000e+00
9.527149200439453125e-01 1.000000000000000000e+00
8.695998191833496094e-01 1.000000000000000000e+00
8.695998191833496094e-01 0.000000000000000000e+00
9.020408987998962402e-01 1.000000000000000000e+00
9.591008424758911133e-01 1.000000000000000000e+00
1.025906920433044434e+00 1.000000000000000000e+00
1.025906920433044434e+00 0.000000000000000000e+00
1.025906920433044434e+00 0.000000000000000000e+00
1.079840540885925293e+00 1.000000000000000000e+00
1.129685163497924805e+00 1.000000000000000000e+00
1.129685163497924805e+00 0.000000000000000000e+00
1.177028417587280273e+00 1.000000000000000000e+00
1.177028417587280273e+00 0.000000000000000000e+00
1.202010512351989746e+00 1.000000000000000000e+00
1.202010512351989746e+00 0.000000000000000000e+00
1.202010512351989746e+00 0.000000000000000000e+00
1.202010512351989746e+00 0.000000000000000000e+00
1.202010512351989746e+00 0.000000000000000000e+00
1.136169195175170898e+00 1.000000000000000000e+00
1.224808812141418457e+00 1.000000000000000000e+00
1.251711726188659668e+00 1.000000000000000000e+00
1.251711726188659668e+00 0.000000000000000000e+00
1.251711726188659668e+00 0.000000000000000000e+00
1.233584761619567871e+00 1.000000000000000000e+00
1.233584761619567871e+00 0.000000000000000000e+00
1.302738189697265625e+00 1.000000000000000000e+00
1.291244268417358398e+00 1.000000000000000000e+00
1.257860898971557617e+00 1.000000000000000000e+00
1.257860898971557617e+00 0.000000000000000000e+00
1.257860898971557617e+00 0.000000000000000000e+00
1.355150461196899414e+00 1.000000000000000000e+00
1.409332036972045898e+00 1.000000000000000000e+00
1.409332036972045898e+00 0.000000000000000000e+00
1.507208943367004395e+00 1.000000000000000000e+00
1.507208943367004395e+00 0.000000000000000000e+00
1.447096943855285645e+00 1.000000000000000000e+00
1.447096943855285645e+00 0.000000000000000000e+00
1.447096943855285645e+00 0.000000000000000000e+00
1.447096943855285645e+00 0.000000000000000000e+00
1.534186840057373047e+00 1.000000000000000000e+00
1.534186840057373047e+00 0.000000000000000000e+00
1.534186840057373047e+00 0.000000000000000000e+00
1.534186840057373047e+00 0.000000000000000000e+00
1.534186840057373047e+00 0.000000000000000000e+00
1.534186840057373047e+00 0.000000000000000000e+00
1.534186840057373047e+00 0.000000000000000000e+00
1.534186840057373047e+00 0.000000000000000000e+00
1.582334518432617188e+00 1.000000000000000000e+00
1.676051855087280273e+00 1.000000000000000000e+00
1.745576143264770508e+00 1.000000000000000000e+00
1.677860975265502930e+00 1.000000000000000000e+00
1.677860975265502930e+00 0.000000000000000000e+00
1.677860975265502930e+00 0.000000000000000000e+00
1.677860975265502930e+00 0.000000000000000000e+00
1.718425512313842773e+00 1.000000000000000000e+00
1.775840163230895996e+00 1.000000000000000000e+00
1.775840163230895996e+00 0.000000000000000000e+00
1.775840163230895996e+00 0.000000000000000000e+00
1.775840163230895996e+00 0.000000000000000000e+00
1.775840163230895996e+00 0.000000000000000000e+00
1.775840163230895996e+00 0.000000000000000000e+00
1.775840163230895996e+00 0.000000000000000000e+00
1.775840163230895996e+00 0.000000000000000000e+00
1.840109348297119141e+00 1.000000000000000000e+00
1.811024427413940430e+00 1.000000000000000000e+00
1.905569076538085938e+00 1.000000000000000000e+00
1.905569076538085938e+00 0.000000000000000000e+00
1.925339698791503906e+00 1.000000000000000000e+00
1.913737058639526367e+00 1.000000000000000000e+00
1.901342153549194336e+00 1.000000000000000000e+00
1.967402696609497070e+00 1.000000000000000000e+00
1.991410136222839355e+00 1.000000000000000000e+00
2.030974626541137695e+00 1.000000000000000000e+00
2.010565042495727539e+00 1.000000000000000000e+00
2.010565042495727539e+00 0.000000000000000000e+00
2.010565042495727539e+00 0.000000000000000000e+00
2.095787286758422852e+00 1.000000000000000000e+00
2.095787286758422852e+00 0.000000000000000000e+00
2.031283617019653320e+00 1.000000000000000000e+00
1.962363004684448242e+00 1.000000000000000000e+00
2.050506353378295898e+00 1.000000000000000000e+00
1.958488225936889648e+00 1.000000000000000000e+00
1.958488225936889648e+00 0.000000000000000000e+00
1.958488225936889648e+00 0.000000000000000000e+00
1.968826413154602051e+00 1.000000000000000000e+00
1.968826413154602051e+00 0.000000000000000000e+00
2.037684202194213867e+00 1.000000000000000000e+00
2.102192640304565430e+00 1.000000000000000000e+00
2.169904947280883789e+00 1.000000000000000000e+00
2.169904947280883789e+00 0.000000000000000000e+00
2.169904947280883789e+00 0.000000000000000000e+00
2.169904947280883789e+00 0.000000000000000000e+00
2.169904947280883789e+00 0.000000000000000000e+00
2.169904947280883789e+00 0.000000000000000000e+00
2.169904947280883789e+00 0.000000000000000000e+00
2.169904947280883789e+00 0.000000000000000000e+00
2.169904947280883789e+00 0.000000000000000000e+00
2.162622928619384766e+00 1.000000000000000000e+00
2.096318244934082031e+00 1.000000000000000000e+00
2.181697368621826172e+00 1.000000000000000000e+00
2.277842760086059570e+00 1.000000000000000000e+00
2.277842760086059570e+00 0.000000000000000000e+00
2.315532922744750977e+00 1.000000000000000000e+00
2.313317775726318359e+00 1.000000000000000000e+00
2.368713378906250000e+00 1.000000000000000000e+00
2.436713695526123047e+00 1.000000000000000000e+00
2.446714639663696289e+00 1.000000000000000000e+00
2.446714639663696289e+00 0.000000000000000000e+00
2.446714639663696289e+00 0.000000000000000000e+00
2.529880285263061523e+00 1.000000000000000000e+00
2.528952360153198242e+00 1.000000000000000000e+00
2.528952360153198242e+00 0.000000000000000000e+00
2.459511518478393555e+00 1.000000000000000000e+00
2.550554275512695312e+00 1.000000000000000000e+00
2.550554275512695312e+00 0.000000000000000000e+00
2.572970867156982422e+00 1.000000000000000000e+00
2.575815439224243164e+00 1.000000000000000000e+00
2.575815439224243164e+00 0.000000000000000000e+00
2.575815439224243164e+00 0.000000000000000000e+00
2.575815439224243164e+00 0.000000000000000000e+00
2.575815439224243164e+00 0.000000000000000000e+00
2.493293046951293945e+00 1.000000000000000000e+00
2.493293046951293945e+00 0.000000000000000000e+00
2.493293046951293945e+00 0.000000000000000000e+00
2.534264802932739258e+00 1.000000000000000000e+00
2.534264802932739258e+00 0.000000000000000000e+00
2.534264802932739258e+00 0.000000000000000000e+00
2.530268669128417969e+00 1.000000000000000000e+00
2.530268669128417969e+00 0.000000000000000000e+00
2.558483839035034180e+00 1.000000000000000000e+00
2.641571283340454102e+00 1.000000000000000000e+00
2.704640626907348633e+00 1.000000000000000000e+00
2.698331594467163086e+00 1.000000000000000000e+00
2.698331594467163086e+00 0.000000000000000000e+00
2.726669311523437500e+00 1.000000000000000000e+00
2.726669311523437500e+00 0.000000000000000000e+00
2.774271726608276367e+00 1.000000000000000000e+00
2.733401060104370117e+00 1.000000000000000000e+00
2.733401060104370117e+00 0.000000000000000000e+00
2.733401060104370117e+00 0.000000000000000000e+00
2.733401060104370117e+00 0.000000000000000000e+00
2.733401060104370117e+00 0.000000000000000000e+00
2.733401060104370117e+00 0.000000000000000000e+00
2.791727304458618164e+00 1.000000000000000000e+00
2.852469921112060547e+00 1.000000000000000000e+00
2.852469921112060547e+00 0.000000000000000000e+00
2.922890424728393555e+00 1.000000000000000000e+00
2.922890424728393555e+00 0.000000000000000000e+00
2.952604770660400391e+00 1.000000000000000000e+00
2.952604770660400391e+00 0.000000000000000000e+00
2.952604770660400391e+00 0.000000000000000000e+00
2.952604770660400391e+00 0.000000000000000000e+00
2.896632909774780273e+00 1.000000000000000000e+00
2.896632909774780273e+00 0.000000000000000000e+00
2.896632909774780273e+00 0.000000000000000000e+00
2.884917497634887695e+00 1.000000000000000000e+00
2.884917497634887695e+00 0.000000000000000000e+00
2.884917497634887695e+00 0.000000000000000000e+00
2.863258361816406250e+00 1.000000000000000000e+00
2.922163248062133789e+00 1.000000000000000000e+00
