5.000000000000000000e+00 1.217186943167640534e+00 1.309384363574226740e-03
6.000000000000000000e+00 1.236897857382535992e+00 1.204067987331548404e-03
7.000000000000000000e+00 1.253620781536394890e+00 1.284773931189905037e-03
8.000000000000000000e+00 1.270565035112649621e+00 1.539405321983978742e-03
9.000000000000000000e+00 1.292047955701635775e+00 1.461395050311108243e-03
1.000000000000000000e+01 1.306972962121710546e+00 1.597619613557430332e-03
1.100000000000000000e+01 1.328969206798045199e+00 1.805513955906158392e-03
1.200000000000000000e+01 1.347210171116041799e+00 2.135193053832782923e-03
1.300000000000000000e+01 1.368204804475458669e+00 1.916098827310522366e-03
1.400000000000000000e+01 1.390456718997127750e+00 2.301098221431447082e-03
1.500000000000000000e+01 1.417328772152709249e+00 2.334844338631633567e-03
1.600000000000000000e+01 1.435198241200765112e+00 2.641400792591542656e-03
1.700000000000000000e+01 1.460056804040434031e+00 2.756663963885578033e-03
1.800000000000000000e+01 1.484085200535733673e+00 2.674190449765109605e-03
1.900000000000000000e+01 1.503659699496695090e+00 3.557375441187675142e-03
2.000000000000000000e+01 1.533304732429720429e+00 3.023677414162444579e-03
2.100000000000000000e+01 1.562464382659611406e+00 4.004215739226061645e-03
2.200000000000000000e+01 1.580712895475530511e+00 4.510090452995687421e-03
2.300000000000000000e+01 1.620323264243129557e+00 4.196841956562397634e-03
2.400000000000000000e+01 1.629674995941985838e+00 4.127295467112067351e-03
2.500000000000000000e+01 1.668846152964664542e+00 6.448042603308000095e-03
2.600000000000000000e+01 1.686434539585821124e+00 4.988569824223973784e-03
2.700000000000000000e+01 1.717208022517491939e+00 5.295545974509298370e-03
2.800000000000000000e+01 1.745362447023254715e+00 5.855181465840497354e-03
2.900000000000000000e+01 1.771132211220561636e+00 6.989001439028207779e-03
3.000000000000000000e+01 1.802086977148785962e+00 7.566802418569155975e-03
3.100000000000000000e+01 1.818436603764461257e+00 6.873472156090501030e-03
3.200000000000000000e+01 1.851276815442004509e+00 7.981678749393088246e-03
3.300000000000000000e+01 1.873332348811065584e+00 7.853165682176636853e-03
3.400000000000000000e+01 1.915095405109216165e+00 7.186234647361397672e-03
3.500000000000000000e+01 1.934957099618509924e+00 8.250643114620280494e-03
3.600000000000000000e+01 1.964712002314702666e+00 8.905769060091970474e-03
3.700000000000000000e+01 2.000541225019854430e+00 9.120776586333098970e-03
3.800000000000000000e+01 2.007781201252388570e+00 9.783167867966775441e-03
3.900000000000000000e+01 2.043484714067023145e+00 8.241990797830209270e-03
4.000000000000000000e+01 2.061636154494124185e+00 1.006352233569393802e-02
4.100000000000000000e+01 2.085200235274504266e+00 9.300807093940344564e-03
4.200000000000000000e+01 2.117697953442434056e+00 8.605886201078645145e-03
4.300000000000000000e+01 2.145169942217782566e+00 1.026716842574507474e-02
4.400000000000000000e+01 2.154107000499705826e+00 9.087024893539826301e-03
4.500000000000000000e+01 2.192215188753567912e+00 1.154960576191603819e-02
4.600000000000000000e+01 2.207372553162514350e+00 1.178266382634224861e-02
4.700000000000000000e+01 2.224645650324027280e+00 1.109462934510029898e-02
4.800000000000000000e+01 2.268171260791256749e+00 1.155742220407821388e-02
4.900000000000000000e+01 2.270722298879073620e+00 1.345132295843523909e-02
5.000000000000000000e+01 2.283223714168297835e+00 1.180383703953584960e-02
5.100000000000000000e+01 2.303350327901604988e+00 1.251441349604427711e-02
5.200000000000000000e+01 2.324133177767715885e+00 1.329914277397533685e-02
5.300000000000000000e+01 2.360121101606845517e+00 1.342223164445546617e-02
5.400000000000000000e+01 2.371718540976951228e+00 1.565314661157109904e-02
5.500000000000000000e+01 2.391517956441841175e+00 1.328100248216196495e-02
5.600000000000000000e+01 2.391383568623351774e+00 1.535655012186835922e-02
5.700000000000000000e+01 2.426653524652810479e+00 1.475975302332417811e-02
5.800000000000000000e+01 2.426828106933831553e+00 1.455850880073115625e-02
5.900000000000000000e+01 2.453553360083846169e+00 1.447607071480239323e-02
6.000000000000000000e+01 2.461093420483342342e+00 1.413184142818076430e-02
6.100000000000000000e+01 2.485772727808083893e+00 1.414006094798249055e-02
6.200000000000000000e+01 2.503314145796873724e+00 1.246840272879523592e-02
6.300000000000000000e+01 2.499799916907508024e+00 1.990553264893774738e-02
6.400000000000000000e+01 2.513175984676672581e+00 1.589359032579131664e-02
6.500000000000000000e+01 2.533526709428929102e+00 1.799096006154135563e-02
6.600000000000000000e+01 2.542487686231759358e+00 1.504840713635709898e-02
6.700000000000000000e+01 2.518457724183289503e+00 1.523305544425669102e-02
6.800000000000000000e+01 2.549711568215839108e+00 1.536488744297438529e-02
6.900000000000000000e+01 2.586145497414749084e+00 1.552311487695252207e-02
7.000000000000000000e+01 2.562107607660678799e+00 1.741311107553934062e-02
7.100000000000000000e+01 2.575786295374623780e+00 1.563171789892094793e-02
7.200000000000000000e+01 2.613271610947764056e+00 1.857362410137446476e-02
7.300000000000000000e+01 2.635258906957291369e+00 1.587793948206054490e-02
7.400000000000000000e+01 2.590126097989984277e+00 1.766703694102350619e-02
7.500000000000000000e+01 2.658011529894353853e+00 1.698239143477823718e-02
7.600000000000000000e+01 2.641712498078632176e+00 1.912038001283271338e-02
7.700000000000000000e+01 2.679091616186327851e+00 1.827621379266979040e-02
7.800000000000000000e+01 2.644132918843315139e+00 2.135473211263486451e-02
7.900000000000000000e+01 2.648977707402557780e+00 1.968291882297481740e-02
8.000000000000000000e+01 2.666322755340693185e+00 1.747351537670379165e-02
