5.000000000000000000e+00 1.980074013943088573e+00 4.839714032463982192e-03
6.000000000000000000e+00 2.167703072962281041e+00 8.415227656527834652e-03
7.000000000000000000e+00 2.322823035469737452e+00 7.822801436337536302e-03
8.000000000000000000e+00 2.458151706605963494e+00 7.446899340879433067e-03
9.000000000000000000e+00 2.553767166685449563e+00 1.139047110414718664e-02
1.000000000000000000e+01 2.627530291415948849e+00 9.643567793849132722e-03
1.100000000000000000e+01 2.675074366644158097e+00 1.037319678466582309e-02
1.200000000000000000e+01 2.754733149483315824e+00 1.434607723378635707e-02
1.300000000000000000e+01 2.789264223654696284e+00 1.522271791825159648e-02
1.400000000000000000e+01 2.803565998520567870e+00 1.323370102360724859e-02
1.500000000000000000e+01 2.827030724505365189e+00 1.184222256504643099e-02
1.600000000000000000e+01 2.839180841013806411e+00 1.343125682350339821e-02
1.700000000000000000e+01 2.853646472396117240e+00 1.322745207661162568e-02
1.800000000000000000e+01 2.865313055838611955e+00 1.442309365075976346e-02
1.900000000000000000e+01 2.900250635279738365e+00 2.100712209306783776e-02
2.000000000000000000e+01 2.919950174828003675e+00 2.274885034986705648e-02
2.100000000000000000e+01 2.918238208701726233e+00 1.439587418196569026e-02
2.200000000000000000e+01 2.922631350995998911e+00 1.567997665575493818e-02
2.300000000000000000e+01 2.953718665760850293e+00 1.555100859020063474e-02
2.400000000000000000e+01 2.958241870589095601e+00 1.898548161049097571e-02
2.500000000000000000e+01 2.928314031223434366e+00 1.694830903569950059e-02
2.600000000000000000e+01 2.936956683185354411e+00 1.587148448968984590e-02
2.700000000000000000e+01 2.949558573002585060e+00 1.563684017603745799e-02
2.800000000000000000e+01 2.968682964115035183e+00 1.733306601245566958e-02
2.900000000000000000e+01 2.940456896071643733e+00 1.632689545049901061e-02
3.000000000000000000e+01 2.946771809626082206e+00 1.535120457482653557e-02
3.100000000000000000e+01 2.963965834838135915e+00 1.463493374128880219e-02
3.200000000000000000e+01 2.980930313514247754e+00 1.537300294412500060e-02
3.300000000000000000e+01 2.963966258184057789e+00 1.584412812670934687e-02
3.400000000000000000e+01 2.967825551034434461e+00 1.791315957118885457e-02
3.500000000000000000e+01 2.972873760024419720e+00 1.783388799338846836e-02
3.600000000000000000e+01 2.974469290440625802e+00 1.628267716324892020e-02
3.700000000000000000e+01 2.969963235075959940e+00 1.774246087157996948e-02
3.800000000000000000e+01 2.951814557792801441e+00 1.828980328669003660e-02
3.900000000000000000e+01 2.963358575253140170e+00 1.757661000790765662e-02
4.000000000000000000e+01 2.953695806096417797e+00 1.545320375981859215e-02
4.100000000000000000e+01 2.967249334520546622e+00 2.197080919500916246e-02
4.200000000000000000e+01 3.009519336539494549e+00 2.282738204979618477e-02
4.300000000000000000e+01 2.963890427339653133e+00 1.662325897618350395e-02
4.400000000000000000e+01 2.993989545528938034e+00 1.719984535963337349e-02
4.500000000000000000e+01 2.968691733411910949e+00 1.581685526902647243e-02
4.600000000000000000e+01 3.014764247600995706e+00 1.526055284086532890e-02
4.700000000000000000e+01 2.986086223403991102e+00 2.020387996608626405e-02
4.800000000000000000e+01 2.987028244140684130e+00 1.776022065020914711e-02
4.900000000000000000e+01 2.988797861858296212e+00 1.723903286984936056e-02
5.000000000000000000e+01 2.964450652132375907e+00 1.595297523426151415e-02
5.100000000000000000e+01 2.992723081726063050e+00 1.631980347662874073e-02
5.200000000000000000e+01 2.962468936616301285e+00 2.106759821534020041e-02
5.300000000000000000e+01 2.976995310942464723e+00 2.110737187039164742e-02
5.400000000000000000e+01 2.988866079229686168e+00 2.427393248777618209e-02
5.500000000000000000e+01 3.008116307712500159e+00 2.421914499339649848e-02
5.600000000000000000e+01 2.960326318737481976e+00 1.460361655624555638e-02
5.700000000000000000e+01 2.972668127261977933e+00 2.071370091931167695e-02
5.800000000000000000e+01 2.975439676049162152e+00 1.616283700691521427e-02
5.900000000000000000e+01 3.006420796258348016e+00 1.787312770232865264e-02
6.000000000000000000e+01 2.972014000757531971e+00 1.762434463740145466e-02
6.100000000000000000e+01 3.006080622328145324e+00 1.563557767602614945e-02
6.200000000000000000e+01 3.027674335366331793e+00 1.755075857745331397e-02
6.300000000000000000e+01 2.986114366452442770e+00 1.640008289251522131e-02
6.400000000000000000e+01 2.957637260539091262e+00 1.723551162580519436e-02
6.500000000000000000e+01 2.987561728950315132e+00 2.404703207589960548e-02
6.600000000000000000e+01 3.014220755415544684e+00 1.696711967424170339e-02
6.700000000000000000e+01 3.007464207157107605e+00 1.798212929524393294e-02
6.800000000000000000e+01 2.985359925161168881e+00 1.616878554170524812e-02
6.900000000000000000e+01 2.973834078791532498e+00 2.049778230995390887e-02
7.000000000000000000e+01 2.974807478634924340e+00 1.846700775445531476e-02
7.100000000000000000e+01 2.986649763245313061e+00 1.523168687906818579e-02
7.200000000000000000e+01 2.996531911987059704e+00 1.752577399634518487e-02
7.300000000000000000e+01 3.001902776601255596e+00 2.131699646734547607e-02
7.400000000000000000e+01 2.963293517886900652e+00 1.762701459456490413e-02
7.500000000000000000e+01 2.978273109639315130e+00 1.640641330911896817e-02
7.600000000000000000e+01 3.013654399751132917e+00 1.903057303868775987e-02
7.700000000000000000e+01 3.015367068788540106e+00 1.835566777787625559e-02
7.800000000000000000e+01 3.000422042460026972e+00 1.878834262364283483e-02
7.900000000000000000e+01 3.002108247260234286e+00 1.653637640026262706e-02
8.000000000000000000e+01 3.019215307764826939e+00 1.830571745502527353e-02
