2.500000000000000000e-01 9.967609520480790186e-01 1.007930988403228818e-03
1.111111111111111049e-01 1.002721494096058041e+00 1.312771204232765368e-03
4.444444444444444198e-01 9.900353147355100969e-01 1.985068587278834059e-03
4.000000000000000777e-02 1.009877226202174905e+00 9.828576207351472690e-04
6.250000000000000000e-02 1.002909045470988358e+00 5.102176110160546851e-04
1.000000000000000000e+00 9.678755394263527378e-01 1.990193587310748555e-03
